"Código","Unidade Territorial","UF","Referência","Valor repassado às pessoas com deficiência (PCD) via Benefício de Prestação Continuada (BPC) por município pagador"
"316850","TEIXEIRAS","MG","07/2020","230945"
"316850","TEIXEIRAS","MG","08/2020","229900"
"316850","TEIXEIRAS","MG","09/2020","229900"
"316850","TEIXEIRAS","MG","10/2020","229900"
"316850","TEIXEIRAS","MG","11/2020","230987.06"
"316850","TEIXEIRAS","MG","12/2020","225720"
"316850","TEIXEIRAS","MG","01/2021","237600"
"316850","TEIXEIRAS","MG","02/2021","234300"
"316850","TEIXEIRAS","MG","03/2021","234300"
"316850","TEIXEIRAS","MG","05/2021","243100"
"316850","TEIXEIRAS","MG","06/2021","242000"
"316850","TEIXEIRAS","MG","07/2021","236500"
"316850","TEIXEIRAS","MG","08/2021","235400"
"316850","TEIXEIRAS","MG","09/2021","236500"
"316850","TEIXEIRAS","MG","10/2021","231000"
"316850","TEIXEIRAS","MG","11/2021","229936.25"
"316850","TEIXEIRAS","MG","12/2021","224400"
"316860","TEÓFILO OTONI","MG","06/2018","2548285.45"
"316860","TEÓFILO OTONI","MG","07/2018","2554963.45"
"316860","TEÓFILO OTONI","MG","08/2018","2543176.66"
"316860","TEÓFILO OTONI","MG","09/2018","2539699.65"
"316860","TEÓFILO OTONI","MG","10/2018","2544469.65"
"316860","TEÓFILO OTONI","MG","11/2018","2549986.81"
"316860","TEÓFILO OTONI","MG","12/2018","2552805.75"
"316860","TEÓFILO OTONI","MG","01/2019","2683625.76"
"316860","TEÓFILO OTONI","MG","02/2019","2699592.56"
"316860","TEÓFILO OTONI","MG","03/2019","2705580.96"
"316860","TEÓFILO OTONI","MG","03/2018","2514324.51"
"316860","TEÓFILO OTONI","MG","04/2019","2696599.25"
"316860","TEÓFILO OTONI","MG","05/2019","2693606.06"
"316860","TEÓFILO OTONI","MG","06/2019","2683626.16"
"316860","TEÓFILO OTONI","MG","07/2019","2683626.16"
"316860","TEÓFILO OTONI","MG","08/2019","2673644.99"
"316860","TEÓFILO OTONI","MG","09/2019","2662667.36"
"316860","TEÓFILO OTONI","MG","02/2018","2510508.51"
"316860","TEÓFILO OTONI","MG","01/2018","2500492.11"
"316860","TEÓFILO OTONI","MG","10/2019","2676373.72"
"316860","TEÓFILO OTONI","MG","11/2019","2669279.75"
"316860","TEÓFILO OTONI","MG","01/2020","2757511.23"
"316860","TEÓFILO OTONI","MG","02/2020","2781794.15"
"316860","TEÓFILO OTONI","MG","03/2020","2755669.15"
"316860","TEÓFILO OTONI","MG","04/2020","2747308.9"
"316860","TEÓFILO OTONI","MG","05/2020","2741038.9"
"316860","TEÓFILO OTONI","MG","06/2020","2739993.40"
"316860","TEÓFILO OTONI","MG","07/2020","2729543.4"
"316860","TEÓFILO OTONI","MG","08/2020","2725363.4"
"316860","TEÓFILO OTONI","MG","09/2020","2726408.4"
"316860","TEÓFILO OTONI","MG","10/2020","2723273.9"
"316860","TEÓFILO OTONI","MG","11/2020","2720727.93"
"316860","TEÓFILO OTONI","MG","12/2020","2719094.4"
"316860","TEÓFILO OTONI","MG","01/2021","2868800.18"
"316860","TEÓFILO OTONI","MG","02/2021","2865500"
"316860","TEÓFILO OTONI","MG","03/2021","2868800"
"316860","TEÓFILO OTONI","MG","04/2021","2871000"
"316860","TEÓFILO OTONI","MG","05/2021","2873200"
"316860","TEÓFILO OTONI","MG","06/2021","2886400"
"316860","TEÓFILO OTONI","MG","07/2021","2887500"
"316860","TEÓFILO OTONI","MG","08/2021","2917200"
"316860","TEÓFILO OTONI","MG","09/2021","2929300"
"316860","TEÓFILO OTONI","MG","10/2021","2918300"
"316860","TEÓFILO OTONI","MG","11/2021","2910051.61"
"316860","TEÓFILO OTONI","MG","12/2021","2929300"
"316860","TEÓFILO OTONI","MG","12/2019","2652686.83"
"316860","TEÓFILO OTONI","MG","05/2018","2541607.45"
"316860","TEÓFILO OTONI","MG","04/2018","2536837.45"
"316870","TIMÓTEO","MG","12/2019","1002992.78"
"316870","TIMÓTEO","MG","01/2018","880744.7"
"316870","TIMÓTEO","MG","02/2018","888376.7"
"316870","TIMÓTEO","MG","03/2018","890363.7"
"316870","TIMÓTEO","MG","04/2018","896094.7"
"316870","TIMÓTEO","MG","05/2018","907473.5"
"316870","TIMÓTEO","MG","06/2018","906589.50"
"316870","TIMÓTEO","MG","07/2018","910787.1"
"316870","TIMÓTEO","MG","08/2018","909833.1"
"316870","TIMÓTEO","MG","09/2018","911741.1"
"316870","TIMÓTEO","MG","10/2018","909833.1"
"316870","TIMÓTEO","MG","11/2018","911111.26"
"316870","TIMÓTEO","MG","12/2018","924334.3"
"316870","TIMÓTEO","MG","01/2019","978042.5"
"316870","TIMÓTEO","MG","11/2021","1117805.9"
"316870","TIMÓTEO","MG","02/2019","989020.5"
"316870","TIMÓTEO","MG","03/2019","1002992.5"
"316870","TIMÓTEO","MG","04/2019","1004988.5"
"316870","TIMÓTEO","MG","05/2019","999998.5"
"316870","TIMÓTEO","MG","06/2019","1008980.22"
"316870","TIMÓTEO","MG","07/2019","1006984.3"
"316870","TIMÓTEO","MG","08/2019","997004.3"
"316870","TIMÓTEO","MG","09/2019","992014.7"
"316870","TIMÓTEO","MG","10/2019","994010.7"
"316870","TIMÓTEO","MG","11/2019","993262.85"
"316870","TIMÓTEO","MG","01/2020","1042121.15"
"316870","TIMÓTEO","MG","02/2020","1041867.25"
"316870","TIMÓTEO","MG","12/2021","1117600"
"316870","TIMÓTEO","MG","03/2020","1041867.25"
"316870","TIMÓTEO","MG","04/2020","1042912.25"
"316870","TIMÓTEO","MG","05/2020","1037687.25"
"316870","TIMÓTEO","MG","06/2020","1035597.25"
"316870","TIMÓTEO","MG","07/2020","1033507.25"
"316870","TIMÓTEO","MG","08/2020","1033507.25"
"316870","TIMÓTEO","MG","09/2020","1023057.25"
"316870","TIMÓTEO","MG","10/2020","1014697.25"
"316870","TIMÓTEO","MG","11/2020","1015977.63"
"316870","TIMÓTEO","MG","12/2020","1025147.25"
"316870","TIMÓTEO","MG","01/2021","1093400"
"316870","TIMÓTEO","MG","02/2021","1097800"
"316870","TIMÓTEO","MG","03/2021","1091200"
"316870","TIMÓTEO","MG","04/2021","1093400"
"316870","TIMÓTEO","MG","05/2021","1101100"
"316870","TIMÓTEO","MG","06/2021","1105500"
"316870","TIMÓTEO","MG","07/2021","1108800"
"316870","TIMÓTEO","MG","08/2021","1114300"
"316870","TIMÓTEO","MG","10/2021","1113200"
"316870","TIMÓTEO","MG","09/2021","1119800"
"316880","TIRADENTES","MG","07/2019","63872"
"316880","TIRADENTES","MG","08/2019","61876"
"316880","TIRADENTES","MG","12/2021","81400"
"316880","TIRADENTES","MG","11/2021","79209.61"
"316880","TIRADENTES","MG","10/2021","79200"
"316880","TIRADENTES","MG","09/2021","79200"
"316880","TIRADENTES","MG","08/2021","75900"
"316880","TIRADENTES","MG","07/2021","73700"
"316880","TIRADENTES","MG","06/2021","73700"
"316880","TIRADENTES","MG","05/2021","72600"
"316880","TIRADENTES","MG","04/2021","72600"
"316880","TIRADENTES","MG","03/2021","70400"
"316880","TIRADENTES","MG","02/2021","67100"
"316880","TIRADENTES","MG","01/2021","66000"
"316880","TIRADENTES","MG","12/2020","64790"
"316880","TIRADENTES","MG","11/2020","63755.46"
"316880","TIRADENTES","MG","10/2020","63745"
"316880","TIRADENTES","MG","09/2020","63745"
"316880","TIRADENTES","MG","08/2020","63745"
"316880","TIRADENTES","MG","07/2020","63745"
"316880","TIRADENTES","MG","06/2020","63745.00"
"316880","TIRADENTES","MG","05/2020","64790"
"316880","TIRADENTES","MG","04/2020","63745"
"316880","TIRADENTES","MG","03/2020","63745"
"316880","TIRADENTES","MG","02/2020","68970"
"316880","TIRADENTES","MG","01/2020","68574"
"316880","TIRADENTES","MG","11/2019","64881.46"
"316880","TIRADENTES","MG","10/2019","64870"
"316880","TIRADENTES","MG","09/2019","64870"
"316880","TIRADENTES","MG","06/2019","64870"
"316880","TIRADENTES","MG","05/2019","64870.4"
"316880","TIRADENTES","MG","04/2019","63872"
"316880","TIRADENTES","MG","03/2019","64870"
"316880","TIRADENTES","MG","02/2019","64870"
"316880","TIRADENTES","MG","01/2019","64870"
"316880","TIRADENTES","MG","12/2018","60769.8"
"316880","TIRADENTES","MG","11/2018","62673.13"
"316880","TIRADENTES","MG","10/2018","62677.8"
"316880","TIRADENTES","MG","09/2018","61723.8"
"316880","TIRADENTES","MG","08/2018","61723.8"
"316880","TIRADENTES","MG","07/2018","61723.8"
"316880","TIRADENTES","MG","06/2018","61723.80"
"316880","TIRADENTES","MG","05/2018","60769.8"
"316880","TIRADENTES","MG","04/2018","61723.8"
"316880","TIRADENTES","MG","03/2018","61723.8"
"316880","TIRADENTES","MG","02/2018","61723.8"
"316880","TIRADENTES","MG","01/2018","61723.8"
"316880","TIRADENTES","MG","12/2019","64870"
"316890","TIROS","MG","06/2021","174900"
"316890","TIROS","MG","07/2021","173800"
"316890","TIROS","MG","12/2019","162674"
"316890","TIROS","MG","01/2018","158171"
"316890","TIROS","MG","02/2018","158317"
"316890","TIROS","MG","03/2018","162133"
"316890","TIROS","MG","04/2018","162133"
"316890","TIROS","MG","10/2019","164670"
"316890","TIROS","MG","02/2021","181500"
"316890","TIROS","MG","12/2021","173800"
"316890","TIROS","MG","05/2018","162133"
"316890","TIROS","MG","11/2021","173830.41"
"316890","TIROS","MG","10/2021","176000"
"316890","TIROS","MG","09/2021","176000"
"316890","TIROS","MG","06/2018","161179.00"
"316890","TIROS","MG","07/2018","161179"
"316890","TIROS","MG","08/2018","161179"
"316890","TIROS","MG","09/2018","160272"
"316890","TIROS","MG","10/2018","160272"
"316890","TIROS","MG","11/2018","159305.79"
"316890","TIROS","MG","12/2018","159318"
"316890","TIROS","MG","01/2019","166666"
"316890","TIROS","MG","02/2019","168662"
"316890","TIROS","MG","03/2019","168662"
"316890","TIROS","MG","08/2021","176000"
"316890","TIROS","MG","04/2019","168662"
"316890","TIROS","MG","05/2019","167664"
"316890","TIROS","MG","06/2019","167664"
"316890","TIROS","MG","07/2019","168662"
"316890","TIROS","MG","08/2019","166666"
"316890","TIROS","MG","09/2019","165668"
"316890","TIROS","MG","11/2019","164707.03"
"316890","TIROS","MG","01/2020","170396"
"316890","TIROS","MG","02/2020","171380"
"316890","TIROS","MG","03/2020","172425"
"316890","TIROS","MG","04/2020","172425"
"316890","TIROS","MG","05/2020","172425"
"316890","TIROS","MG","06/2020","173470.00"
"316890","TIROS","MG","07/2020","172425"
"316890","TIROS","MG","08/2020","172425"
"316890","TIROS","MG","09/2020","171380"
"316890","TIROS","MG","10/2020","170335"
"316890","TIROS","MG","11/2020","170368.91"
"316890","TIROS","MG","12/2020","171380"
"316890","TIROS","MG","01/2021","180400"
"316890","TIROS","MG","03/2021","180400"
"316890","TIROS","MG","04/2021","176000"
"316890","TIROS","MG","05/2021","176000"
"316900","TOCANTINS","MG","11/2020","303079.65"
"316900","TOCANTINS","MG","12/2019","298402.36"
"316900","TOCANTINS","MG","01/2018","269343.28"
"316900","TOCANTINS","MG","02/2018","271251.28"
"316900","TOCANTINS","MG","03/2018","267435.28"
"316900","TOCANTINS","MG","04/2018","270297.28"
"316900","TOCANTINS","MG","05/2018","273159.28"
"316900","TOCANTINS","MG","06/2018","276021.28"
"316900","TOCANTINS","MG","07/2018","275067.28"
"316900","TOCANTINS","MG","08/2018","274113.28"
"316900","TOCANTINS","MG","09/2018","274113.28"
"316900","TOCANTINS","MG","10/2018","274113.28"
"316900","TOCANTINS","MG","11/2018","278863.11"
"316900","TOCANTINS","MG","12/2018","278883.28"
"316900","TOCANTINS","MG","01/2019","294410.36"
"316900","TOCANTINS","MG","02/2019","298402.36"
"316900","TOCANTINS","MG","03/2019","298402.36"
"316900","TOCANTINS","MG","04/2019","298402.36"
"316900","TOCANTINS","MG","05/2019","303392.36"
"316900","TOCANTINS","MG","06/2019","303392.36"
"316900","TOCANTINS","MG","07/2019","300398.36"
"316900","TOCANTINS","MG","08/2019","299400.36"
"316900","TOCANTINS","MG","09/2019","299400.36"
"316900","TOCANTINS","MG","10/2019","300398.36"
"316900","TOCANTINS","MG","11/2019","300431.11"
"316900","TOCANTINS","MG","01/2020","310662.23"
"316900","TOCANTINS","MG","02/2020","313500.65"
"316900","TOCANTINS","MG","03/2020","311410.65"
"316900","TOCANTINS","MG","04/2020","311410.65"
"316900","TOCANTINS","MG","05/2020","311410.65"
"316900","TOCANTINS","MG","06/2020","308275.65"
"316900","TOCANTINS","MG","07/2020","307230.65"
"316900","TOCANTINS","MG","08/2020","307230.65"
"316900","TOCANTINS","MG","09/2020","309320.65"
"316900","TOCANTINS","MG","10/2020","307230.65"
"316900","TOCANTINS","MG","12/2020","302005.65"
"316900","TOCANTINS","MG","01/2021","319000"
"316900","TOCANTINS","MG","02/2021","316800"
"316900","TOCANTINS","MG","03/2021","316800"
"316900","TOCANTINS","MG","04/2021","313500"
"316900","TOCANTINS","MG","05/2021","317900"
"316900","TOCANTINS","MG","06/2021","315700"
"316900","TOCANTINS","MG","07/2021","315700"
"316900","TOCANTINS","MG","08/2021","314600"
"316900","TOCANTINS","MG","09/2021","314600"
"316900","TOCANTINS","MG","10/2021","308000"
"316900","TOCANTINS","MG","11/2021","304724.74"
"316900","TOCANTINS","MG","12/2021","305800"
"316905","TOCOS DO MOJI","MG","05/2021","9900"
"316905","TOCOS DO MOJI","MG","06/2021","9900"
"316905","TOCOS DO MOJI","MG","09/2020","10450"
"316905","TOCOS DO MOJI","MG","10/2020","10450"
"316905","TOCOS DO MOJI","MG","12/2021","9900"
"316905","TOCOS DO MOJI","MG","04/2019","8982"
"316905","TOCOS DO MOJI","MG","08/2018","8586"
"316905","TOCOS DO MOJI","MG","07/2021","9900"
"316905","TOCOS DO MOJI","MG","08/2021","9900"
"316905","TOCOS DO MOJI","MG","09/2021","9900"
"316905","TOCOS DO MOJI","MG","10/2021","9900"
"316905","TOCOS DO MOJI","MG","11/2021","9901.87"
"316905","TOCOS DO MOJI","MG","12/2020","11495"
"316905","TOCOS DO MOJI","MG","01/2018","9540"
"316905","TOCOS DO MOJI","MG","02/2018","8586"
"316905","TOCOS DO MOJI","MG","03/2018","8586"
"316905","TOCOS DO MOJI","MG","04/2018","8586"
"316905","TOCOS DO MOJI","MG","05/2018","8586"
"316905","TOCOS DO MOJI","MG","06/2018","8586.00"
"316905","TOCOS DO MOJI","MG","07/2018","8586"
"316905","TOCOS DO MOJI","MG","09/2018","7632"
"316905","TOCOS DO MOJI","MG","10/2018","7632"
"316905","TOCOS DO MOJI","MG","11/2018","7632"
"316905","TOCOS DO MOJI","MG","12/2018","8586"
"316905","TOCOS DO MOJI","MG","01/2019","8982"
"316905","TOCOS DO MOJI","MG","12/2019","9980"
"316905","TOCOS DO MOJI","MG","02/2019","8982"
"316905","TOCOS DO MOJI","MG","01/2021","12100"
"316905","TOCOS DO MOJI","MG","03/2019","8982"
"316905","TOCOS DO MOJI","MG","05/2019","8982"
"316905","TOCOS DO MOJI","MG","06/2019","8982"
"316905","TOCOS DO MOJI","MG","07/2019","8982"
"316905","TOCOS DO MOJI","MG","08/2019","8982"
"316905","TOCOS DO MOJI","MG","09/2019","9980"
"316905","TOCOS DO MOJI","MG","10/2019","9980"
"316905","TOCOS DO MOJI","MG","11/2019","9981.87"
"316905","TOCOS DO MOJI","MG","01/2020","10390"
"316905","TOCOS DO MOJI","MG","02/2020","10450"
"316905","TOCOS DO MOJI","MG","03/2020","10450"
"316905","TOCOS DO MOJI","MG","04/2020","10450"
"316905","TOCOS DO MOJI","MG","05/2020","10450"
"316905","TOCOS DO MOJI","MG","06/2020","11495.00"
"316905","TOCOS DO MOJI","MG","11/2020","10451.87"
"316905","TOCOS DO MOJI","MG","07/2020","11495"
"316905","TOCOS DO MOJI","MG","08/2020","11495"
"316905","TOCOS DO MOJI","MG","02/2021","12100"
"316905","TOCOS DO MOJI","MG","03/2021","11000"
"316905","TOCOS DO MOJI","MG","04/2021","11000"
"316910","TOLEDO","MG","10/2019","24950"
"316910","TOLEDO","MG","12/2021","27500"
"316910","TOLEDO","MG","11/2021","27502.17"
"316910","TOLEDO","MG","10/2021","29700"
"316910","TOLEDO","MG","09/2021","30800"
"316910","TOLEDO","MG","08/2021","30800"
"316910","TOLEDO","MG","07/2021","30800"
"316910","TOLEDO","MG","06/2021","29700"
"316910","TOLEDO","MG","05/2021","29700"
"316910","TOLEDO","MG","04/2021","30800"
"316910","TOLEDO","MG","03/2021","30800"
"316910","TOLEDO","MG","02/2021","30800"
"316910","TOLEDO","MG","01/2021","30800"
"316910","TOLEDO","MG","12/2020","30305"
"316910","TOLEDO","MG","11/2020","30308.05"
"316910","TOLEDO","MG","10/2020","30305"
"316910","TOLEDO","MG","09/2020","30305"
"316910","TOLEDO","MG","08/2020","29260"
"316910","TOLEDO","MG","07/2020","29260"
"316910","TOLEDO","MG","06/2020","28215.00"
"316910","TOLEDO","MG","05/2020","28215"
"316910","TOLEDO","MG","04/2020","28215"
"316910","TOLEDO","MG","03/2020","28215"
"316910","TOLEDO","MG","02/2020","30305"
"316910","TOLEDO","MG","01/2020","28053"
"316910","TOLEDO","MG","11/2019","25951.68"
"316910","TOLEDO","MG","09/2019","24950"
"316910","TOLEDO","MG","08/2019","23952"
"316910","TOLEDO","MG","07/2019","22954"
"316910","TOLEDO","MG","06/2019","21956"
"316910","TOLEDO","MG","05/2019","22954"
"316910","TOLEDO","MG","04/2019","22954"
"316910","TOLEDO","MG","03/2019","22954"
"316910","TOLEDO","MG","02/2019","23952"
"316910","TOLEDO","MG","01/2019","23952"
"316910","TOLEDO","MG","12/2018","22896"
"316910","TOLEDO","MG","11/2018","22896"
"316910","TOLEDO","MG","10/2018","23850"
"316910","TOLEDO","MG","09/2018","23850"
"316910","TOLEDO","MG","08/2018","23850"
"316910","TOLEDO","MG","07/2018","23850"
"316910","TOLEDO","MG","06/2018","23850.00"
"316910","TOLEDO","MG","05/2018","23850"
"316910","TOLEDO","MG","04/2018","24804"
"316910","TOLEDO","MG","03/2018","24804"
"316910","TOLEDO","MG","02/2018","24804"
"316910","TOLEDO","MG","01/2018","24804"
"316910","TOLEDO","MG","12/2019","26946"
"316920","TOMBOS","MG","09/2019","104790"
"316920","TOMBOS","MG","08/2019","105788"
"316920","TOMBOS","MG","07/2019","105788"
"316920","TOMBOS","MG","06/2019","106786"
"316920","TOMBOS","MG","05/2019","107784"
"316920","TOMBOS","MG","04/2019","105788"
"316920","TOMBOS","MG","03/2019","104790"
"316920","TOMBOS","MG","02/2019","105788"
"316920","TOMBOS","MG","01/2019","105788"
"316920","TOMBOS","MG","12/2018","101363"
"316920","TOMBOS","MG","11/2018","100400.89"
"316920","TOMBOS","MG","10/2018","100409"
"316920","TOMBOS","MG","09/2018","101363"
"316920","TOMBOS","MG","08/2018","99455"
"316920","TOMBOS","MG","07/2018","99455"
"316920","TOMBOS","MG","06/2018","99455.00"
"316920","TOMBOS","MG","05/2018","98501"
"316920","TOMBOS","MG","04/2018","99455"
"316920","TOMBOS","MG","03/2018","98501"
"316920","TOMBOS","MG","02/2018","97547"
"316920","TOMBOS","MG","01/2018","100409"
"316920","TOMBOS","MG","12/2021","118800"
"316920","TOMBOS","MG","08/2020","112860"
"316920","TOMBOS","MG","09/2020","112860"
"316920","TOMBOS","MG","07/2020","112860"
"316920","TOMBOS","MG","06/2020","112860.00"
"316920","TOMBOS","MG","05/2020","113905"
"316920","TOMBOS","MG","04/2020","110770"
"316920","TOMBOS","MG","03/2020","109725"
"316920","TOMBOS","MG","02/2020","112860"
"316920","TOMBOS","MG","01/2020","111173"
"316920","TOMBOS","MG","10/2020","113905"
"316920","TOMBOS","MG","11/2019","106805.51"
"316920","TOMBOS","MG","12/2019","106786"
"316920","TOMBOS","MG","10/2019","106786"
"316920","TOMBOS","MG","11/2020","113923.29"
"316920","TOMBOS","MG","11/2021","117714.32"
"316920","TOMBOS","MG","10/2021","116600"
"316920","TOMBOS","MG","09/2021","122100"
"316920","TOMBOS","MG","08/2021","122100"
"316920","TOMBOS","MG","07/2021","119900"
"316920","TOMBOS","MG","06/2021","121000"
"316920","TOMBOS","MG","05/2021","121000"
"316920","TOMBOS","MG","04/2021","117700"
"316920","TOMBOS","MG","03/2021","118800"
"316920","TOMBOS","MG","02/2021","118800"
"316920","TOMBOS","MG","01/2021","119900"
"316920","TOMBOS","MG","12/2020","112860"
"316930","TRÊS CORAÇÕES","MG","01/2018","916748.3"
"316930","TRÊS CORAÇÕES","MG","01/2021","1057100"
"316930","TRÊS CORAÇÕES","MG","12/2019","977042.8"
"316930","TRÊS CORAÇÕES","MG","03/2021","1049400"
"316930","TRÊS CORAÇÕES","MG","04/2021","1036200"
"316930","TRÊS CORAÇÕES","MG","05/2021","1038400"
"316930","TRÊS CORAÇÕES","MG","06/2021","1042800"
"316930","TRÊS CORAÇÕES","MG","07/2021","1037300"
"316930","TRÊS CORAÇÕES","MG","08/2021","1038400"
"316930","TRÊS CORAÇÕES","MG","09/2021","1041700"
"316930","TRÊS CORAÇÕES","MG","02/2021","1056000"
"316930","TRÊS CORAÇÕES","MG","10/2021","1037300"
"316930","TRÊS CORAÇÕES","MG","11/2021","1033009.68"
"316930","TRÊS CORAÇÕES","MG","12/2021","1037300"
"316930","TRÊS CORAÇÕES","MG","12/2020","1010516.14"
"316930","TRÊS CORAÇÕES","MG","11/2020","1007517.24"
"316930","TRÊS CORAÇÕES","MG","10/2020","1010516.5"
"316930","TRÊS CORAÇÕES","MG","09/2020","1011561.5"
"316930","TRÊS CORAÇÕES","MG","08/2020","1010516.5"
"316930","TRÊS CORAÇÕES","MG","07/2020","1015741.5"
"316930","TRÊS CORAÇÕES","MG","06/2020","1014696.50"
"316930","TRÊS CORAÇÕES","MG","05/2020","1017831.5"
"316930","TRÊS CORAÇÕES","MG","04/2020","1024101.5"
"316930","TRÊS CORAÇÕES","MG","03/2020","1026191.5"
"316930","TRÊS CORAÇÕES","MG","02/2020","1028281.5"
"316930","TRÊS CORAÇÕES","MG","01/2020","1020299.4"
"316930","TRÊS CORAÇÕES","MG","11/2019","982178.23"
"316930","TRÊS CORAÇÕES","MG","10/2019","974048.8"
"316930","TRÊS CORAÇÕES","MG","09/2019","978040.8"
"316930","TRÊS CORAÇÕES","MG","08/2019","974048.8"
"316930","TRÊS CORAÇÕES","MG","07/2019","983030.8"
"316930","TRÊS CORAÇÕES","MG","06/2019","981034.8"
"316930","TRÊS CORAÇÕES","MG","05/2019","986024.8"
"316930","TRÊS CORAÇÕES","MG","04/2019","987022.8"
"316930","TRÊS CORAÇÕES","MG","03/2019","987022.8"
"316930","TRÊS CORAÇÕES","MG","02/2019","981034.8"
"316930","TRÊS CORAÇÕES","MG","01/2019","983030.8"
"316930","TRÊS CORAÇÕES","MG","12/2018","937496.2"
"316930","TRÊS CORAÇÕES","MG","11/2018","935532.68"
"316930","TRÊS CORAÇÕES","MG","10/2018","929339.5"
"316930","TRÊS CORAÇÕES","MG","09/2018","925523.5"
"316930","TRÊS CORAÇÕES","MG","08/2018","930103.5"
"316930","TRÊS CORAÇÕES","MG","07/2018","936781.5"
"316930","TRÊS CORAÇÕES","MG","06/2018","935828.20"
"316930","TRÊS CORAÇÕES","MG","05/2018","937736.2"
"316930","TRÊS CORAÇÕES","MG","04/2018","935828.3"
"316930","TRÊS CORAÇÕES","MG","03/2018","928196.3"
"316930","TRÊS CORAÇÕES","MG","02/2018","912932.3"
