"Código","Unidade Territorial","UF","Referência","Famílias Beneficiárias","Valor Total Repassado","Valor Médio dos Benefícios"
"313820","LAVRAS","MG","06/2019","3887","630715","162.26"
"313820","LAVRAS","MG","05/2019","4009","643907","160.62"
"313820","LAVRAS","MG","04/2019","3932","634929.00","161.48"
"313820","LAVRAS","MG","03/2019","3947","647324","164.00"
"313820","LAVRAS","MG","02/2019","3859","639639.00","165.75"
"313820","LAVRAS","MG","01/2019","3770","627780","166.52"
"313820","LAVRAS","MG","12/2018","3987","663317","166.37"
"313820","LAVRAS","MG","11/2018","3910","641876","164.16"
"313820","LAVRAS","MG","10/2018","3779","641930","169.87"
"313820","LAVRAS","MG","09/2018","3687","636374","172.60"
"313820","LAVRAS","MG","08/2018","3780","654578","173.17"
"313820","LAVRAS","MG","07/2018","3722","650344","174.73"
"313820","LAVRAS","MG","06/2018","3759","617514","164.28"
"313820","LAVRAS","MG","05/2018","3980","673503","169.22"
"313820","LAVRAS","MG","04/2018","3966","655667","165.32"
"313820","LAVRAS","MG","03/2018","4211","700159","166.27"
"313830","LEANDRO FERREIRA","MG","06/2018","143","24203","169.25"
"313830","LEANDRO FERREIRA","MG","12/2019","99","18413","185.99"
"313830","LEANDRO FERREIRA","MG","01/2018","173","31551","182.38"
"313830","LEANDRO FERREIRA","MG","02/2018","168","29420","175.12"
"313830","LEANDRO FERREIRA","MG","03/2018","173","30914","178.69"
"313830","LEANDRO FERREIRA","MG","04/2018","157","25943","165.24"
"313830","LEANDRO FERREIRA","MG","05/2018","163","29185","179.05"
"313830","LEANDRO FERREIRA","MG","07/2018","154","28022","181.96"
"313830","LEANDRO FERREIRA","MG","08/2018","152","26330","173.22"
"313830","LEANDRO FERREIRA","MG","09/2018","147","25643","174.44"
"313830","LEANDRO FERREIRA","MG","10/2018","142","24242","170.72"
"313830","LEANDRO FERREIRA","MG","11/2018","145","24769","170.82"
"313830","LEANDRO FERREIRA","MG","12/2018","139","24447","175.88"
"313830","LEANDRO FERREIRA","MG","01/2019","129","23077","178.89"
"313830","LEANDRO FERREIRA","MG","02/2019","132","23884.00","180.94"
"313830","LEANDRO FERREIRA","MG","03/2019","133","23809","179.02"
"313830","LEANDRO FERREIRA","MG","04/2019","134","23631.00","176.35"
"313830","LEANDRO FERREIRA","MG","05/2019","136","23931","175.96"
"313830","LEANDRO FERREIRA","MG","06/2019","128","22307","174.27"
"313830","LEANDRO FERREIRA","MG","07/2019","124","21860","176.29"
"313830","LEANDRO FERREIRA","MG","08/2019","121","21121","174.55"
"313830","LEANDRO FERREIRA","MG","09/2019","110","19856","180.51"
"313830","LEANDRO FERREIRA","MG","10/2019","107","19868","185.68"
"313830","LEANDRO FERREIRA","MG","11/2019","105","19598","186.65"
"313830","LEANDRO FERREIRA","MG","01/2020","97","18392.00","189.61"
"313830","LEANDRO FERREIRA","MG","02/2020","96","17654","183.90"
"313830","LEANDRO FERREIRA","MG","03/2020","103","19137","185.80"
"313830","LEANDRO FERREIRA","MG","04/2020","113","1115","9.87"
"313830","LEANDRO FERREIRA","MG","05/2020","112","944","8.43"
"313830","LEANDRO FERREIRA","MG","06/2020","112","862","7.70"
"313830","LEANDRO FERREIRA","MG","07/2020","112","862","7.70"
"313830","LEANDRO FERREIRA","MG","08/2020","112","862","7.70"
"313830","LEANDRO FERREIRA","MG","09/2020","112","1709","15.26"
"313830","LEANDRO FERREIRA","MG","10/2020","112","1709","15.26"
"313830","LEANDRO FERREIRA","MG","11/2020","112","1709","15.26"
"313830","LEANDRO FERREIRA","MG","12/2020","112","1709","15.26"
"313830","LEANDRO FERREIRA","MG","01/2021","112","20370","181.88"
"313830","LEANDRO FERREIRA","MG","02/2021","120","20267","168.89"
"313830","LEANDRO FERREIRA","MG","03/2021","132","21650","164.02"
"313830","LEANDRO FERREIRA","MG","04/2021","131","7324","55.91"
"313830","LEANDRO FERREIRA","MG","05/2021","131","7415","56.60"
"313830","LEANDRO FERREIRA","MG","06/2021","131","7675","58.59"
"313830","LEANDRO FERREIRA","MG","07/2021","131","7675","58.59"
"313830","LEANDRO FERREIRA","MG","08/2021","131","7675","58.59"
"313830","LEANDRO FERREIRA","MG","09/2021","131","8023","61.24"
"313830","LEANDRO FERREIRA","MG","10/2021","131","8454","64.53"
"313835","LEME DO PRADO","MG","04/2020","438","4856","11.09"
"313835","LEME DO PRADO","MG","12/2019","395","82345","208.47"
"313835","LEME DO PRADO","MG","09/2018","420","79487","189.25"
"313835","LEME DO PRADO","MG","06/2018","432","81623","188.94"
"313835","LEME DO PRADO","MG","07/2018","433","86089","198.82"
"313835","LEME DO PRADO","MG","01/2018","503","96192","191.24"
"313835","LEME DO PRADO","MG","02/2018","494","94067","190.42"
"313835","LEME DO PRADO","MG","03/2018","489","93356","190.91"
"313835","LEME DO PRADO","MG","08/2018","435","85225","195.92"
"313835","LEME DO PRADO","MG","04/2018","459","87469","190.56"
"313835","LEME DO PRADO","MG","05/2018","460","86760","188.61"
"313835","LEME DO PRADO","MG","10/2021","454","59096","130.17"
"313835","LEME DO PRADO","MG","09/2021","454","58365","128.56"
"313835","LEME DO PRADO","MG","08/2021","454","58043","127.85"
"313835","LEME DO PRADO","MG","07/2021","457","58176","127.30"
"313835","LEME DO PRADO","MG","06/2021","457","57803","126.48"
"313835","LEME DO PRADO","MG","05/2021","457","57474","125.76"
"313835","LEME DO PRADO","MG","04/2021","457","56801","124.29"
"313835","LEME DO PRADO","MG","03/2021","450","91982","204.40"
"313835","LEME DO PRADO","MG","02/2021","422","88025","208.59"
"313835","LEME DO PRADO","MG","01/2021","435","92315","212.22"
"313835","LEME DO PRADO","MG","12/2020","438","18739","42.78"
"313835","LEME DO PRADO","MG","11/2020","438","18200","41.55"
"313835","LEME DO PRADO","MG","10/2020","438","17543","40.05"
"313835","LEME DO PRADO","MG","09/2020","438","15674","35.79"
"313835","LEME DO PRADO","MG","08/2020","437","3805","8.71"
"313835","LEME DO PRADO","MG","07/2020","437","4074","9.32"
"313835","LEME DO PRADO","MG","06/2020","437","3546","8.11"
"313835","LEME DO PRADO","MG","05/2020","437","3498","8.00"
"313835","LEME DO PRADO","MG","03/2020","375","77982","207.95"
"313835","LEME DO PRADO","MG","02/2020","395","81424","206.14"
"313835","LEME DO PRADO","MG","01/2020","394","80767.00","204.99"
"313835","LEME DO PRADO","MG","11/2019","395","80641","204.15"
"313835","LEME DO PRADO","MG","10/2019","402","81194","201.98"
"313835","LEME DO PRADO","MG","09/2019","401","80630","201.07"
"313835","LEME DO PRADO","MG","08/2019","410","82538","201.31"
"313835","LEME DO PRADO","MG","07/2019","409","81884","200.21"
"313835","LEME DO PRADO","MG","06/2019","410","82947","202.31"
"313835","LEME DO PRADO","MG","05/2019","414","81539","196.95"
"313835","LEME DO PRADO","MG","04/2019","410","81143.00","197.91"
"313835","LEME DO PRADO","MG","03/2019","410","79339","193.51"
"313835","LEME DO PRADO","MG","02/2019","402","77134.00","191.88"
"313835","LEME DO PRADO","MG","01/2019","399","76018","190.52"
"313835","LEME DO PRADO","MG","12/2018","421","79648","189.19"
"313835","LEME DO PRADO","MG","11/2018","428","80137","187.24"
"313835","LEME DO PRADO","MG","10/2018","419","78775","188.01"
"313840","LEOPOLDINA","MG","06/2018","1814","255554","140.88"
"313840","LEOPOLDINA","MG","12/2018","1839","266591","144.97"
"313840","LEOPOLDINA","MG","01/2019","1732","254148","146.74"
"313840","LEOPOLDINA","MG","02/2019","1748","253096.00","144.79"
"313840","LEOPOLDINA","MG","03/2019","1772","254186","143.45"
"313840","LEOPOLDINA","MG","04/2019","1795","256524.00","142.91"
"313840","LEOPOLDINA","MG","05/2019","1841","261861","142.24"
"313840","LEOPOLDINA","MG","06/2019","1786","254796","142.66"
"313840","LEOPOLDINA","MG","10/2021","2241","133949","59.77"
"313840","LEOPOLDINA","MG","07/2019","1768","253525","143.40"
"313840","LEOPOLDINA","MG","08/2019","1761","251723","142.94"
"313840","LEOPOLDINA","MG","09/2019","1716","243707","142.02"
"313840","LEOPOLDINA","MG","10/2019","1705","244426","143.36"
"313840","LEOPOLDINA","MG","11/2019","1664","236408","142.07"
"313840","LEOPOLDINA","MG","01/2020","1907","263902.00","138.39"
"313840","LEOPOLDINA","MG","02/2020","1903","261157","137.23"
"313840","LEOPOLDINA","MG","03/2020","1932","267618","138.52"
"313840","LEOPOLDINA","MG","04/2020","1958","17311","8.84"
"313840","LEOPOLDINA","MG","05/2020","1958","15392","7.86"
"313840","LEOPOLDINA","MG","06/2020","1958","16638","8.50"
"313840","LEOPOLDINA","MG","07/2020","1958","17082","8.72"
"313840","LEOPOLDINA","MG","10/2018","1817","270264","148.74"
"313840","LEOPOLDINA","MG","01/2018","1904","271234","142.45"
"313840","LEOPOLDINA","MG","08/2020","1958","16158","8.25"
"313840","LEOPOLDINA","MG","09/2020","1959","36393","18.58"
"313840","LEOPOLDINA","MG","10/2020","1959","39161","19.99"
"313840","LEOPOLDINA","MG","11/2020","1959","40345","20.59"
"313840","LEOPOLDINA","MG","12/2020","1959","42310","21.60"
"313840","LEOPOLDINA","MG","01/2021","1945","302469","155.51"
"313840","LEOPOLDINA","MG","02/2021","2160","301230","139.46"
"313840","LEOPOLDINA","MG","03/2021","2201","308887","140.34"
"313840","LEOPOLDINA","MG","04/2021","2244","116367","51.86"
"313840","LEOPOLDINA","MG","05/2021","2244","120614","53.75"
"313840","LEOPOLDINA","MG","12/2019","1659","240455","144.94"
"313840","LEOPOLDINA","MG","06/2021","2244","123555","55.06"
"313840","LEOPOLDINA","MG","07/2021","2244","125937","56.12"
"313840","LEOPOLDINA","MG","08/2021","2242","128113","57.14"
"313840","LEOPOLDINA","MG","09/2021","2242","131899","58.83"
"313840","LEOPOLDINA","MG","07/2018","1793","267115","148.98"
"313840","LEOPOLDINA","MG","04/2018","1827","255968","140.10"
"313840","LEOPOLDINA","MG","03/2018","1905","266590","139.94"
"313840","LEOPOLDINA","MG","02/2018","1913","267244","139.70"
"313840","LEOPOLDINA","MG","11/2018","1852","269327","145.42"
"313840","LEOPOLDINA","MG","08/2018","1831","271474","148.27"
"313840","LEOPOLDINA","MG","09/2018","1789","264133","147.64"
"313840","LEOPOLDINA","MG","05/2018","1855","259207","139.73"
"313850","LIBERDADE","MG","05/2019","445","68879","154.78"
"313850","LIBERDADE","MG","12/2019","407","61462","151.01"
"313850","LIBERDADE","MG","01/2018","523","80772","154.44"
"313850","LIBERDADE","MG","02/2018","513","78712","153.43"
"313850","LIBERDADE","MG","03/2018","514","78440","152.61"
"313850","LIBERDADE","MG","04/2018","475","73260","154.23"
"313850","LIBERDADE","MG","05/2018","483","73975","153.16"
"313850","LIBERDADE","MG","06/2018","453","68820","151.92"
"313850","LIBERDADE","MG","07/2018","443","70473","159.08"
"313850","LIBERDADE","MG","08/2018","445","70774","159.04"
"313850","LIBERDADE","MG","09/2018","446","74532","167.11"
"313850","LIBERDADE","MG","10/2018","451","71747","159.08"
"313850","LIBERDADE","MG","11/2018","455","69929","153.69"
"313850","LIBERDADE","MG","12/2018","457","70308","153.85"
"313850","LIBERDADE","MG","01/2019","433","66995","154.72"
"313850","LIBERDADE","MG","02/2019","437","67501.00","154.46"
"313850","LIBERDADE","MG","03/2019","442","68060","153.98"
"313850","LIBERDADE","MG","04/2019","437","68532.00","156.82"
"313850","LIBERDADE","MG","06/2019","436","67262","154.27"
"313850","LIBERDADE","MG","07/2019","427","66884","156.64"
"313850","LIBERDADE","MG","08/2019","429","65564","152.83"
"313850","LIBERDADE","MG","09/2019","419","63327","151.14"
"313850","LIBERDADE","MG","10/2019","421","64036","152.10"
"313850","LIBERDADE","MG","11/2019","409","60643","148.27"
"313850","LIBERDADE","MG","01/2020","401","59738.00","148.97"
"313850","LIBERDADE","MG","02/2020","403","60942","151.22"
"313850","LIBERDADE","MG","03/2020","427","62002","145.20"
"313850","LIBERDADE","MG","04/2020","429","3478","8.11"
"313850","LIBERDADE","MG","05/2020","432","3840","8.89"
"313850","LIBERDADE","MG","06/2020","432","3148","7.29"
"313850","LIBERDADE","MG","07/2020","432","3148","7.29"
"313850","LIBERDADE","MG","08/2020","432","3148","7.29"
"313850","LIBERDADE","MG","09/2020","433","7386","17.06"
"313850","LIBERDADE","MG","10/2020","433","7994","18.46"
"313850","LIBERDADE","MG","11/2020","433","8213","18.97"
"313850","LIBERDADE","MG","12/2020","433","8486","19.60"
"313850","LIBERDADE","MG","01/2021","430","65485","152.29"
"313850","LIBERDADE","MG","02/2021","461","66098","143.38"
"313850","LIBERDADE","MG","03/2021","470","66702","141.92"
"313850","LIBERDADE","MG","04/2021","468","22817","48.75"
"313850","LIBERDADE","MG","05/2021","468","22817","48.75"
"313850","LIBERDADE","MG","06/2021","468","23346","49.88"
"313850","LIBERDADE","MG","07/2021","468","24169","51.64"
"313850","LIBERDADE","MG","08/2021","467","24221","51.87"
"313850","LIBERDADE","MG","09/2021","467","24451","52.36"
"313850","LIBERDADE","MG","10/2021","467","24637","52.76"
"313860","LIMA DUARTE","MG","04/2018","904","143613","158.86"
"313860","LIMA DUARTE","MG","05/2018","922","146879","159.30"
"313860","LIMA DUARTE","MG","03/2019","945","163649","173.17"
"313860","LIMA DUARTE","MG","04/2019","948","163473.00","172.44"
"313860","LIMA DUARTE","MG","05/2019","971","166890","171.87"
"313860","LIMA DUARTE","MG","06/2019","944","162037","171.65"
"313860","LIMA DUARTE","MG","07/2019","926","160019","172.81"
"313860","LIMA DUARTE","MG","08/2019","921","159813","173.52"
"313860","LIMA DUARTE","MG","09/2019","896","156353","174.50"
"313860","LIMA DUARTE","MG","10/2019","894","154388","172.69"
"313860","LIMA DUARTE","MG","11/2019","878","153669","175.02"
"313860","LIMA DUARTE","MG","01/2020","859","149601.00","174.16"
"313860","LIMA DUARTE","MG","02/2020","861","149136","173.21"
"313860","LIMA DUARTE","MG","03/2020","986","170172","172.59"
"313860","LIMA DUARTE","MG","04/2020","1005","9514","9.47"
"313860","LIMA DUARTE","MG","05/2020","1003","8657","8.63"
"313860","LIMA DUARTE","MG","06/2020","1003","8566","8.54"
"313860","LIMA DUARTE","MG","07/2020","1003","8566","8.54"
"313860","LIMA DUARTE","MG","08/2020","1003","7906","7.88"
"313860","LIMA DUARTE","MG","10/2020","995","23490","23.61"
"313860","LIMA DUARTE","MG","11/2020","995","23622","23.74"
"313860","LIMA DUARTE","MG","12/2020","995","24246","24.37"
"313860","LIMA DUARTE","MG","01/2021","984","178535","181.44"
"313860","LIMA DUARTE","MG","02/2021","1090","187033","171.59"
"313860","LIMA DUARTE","MG","03/2021","1113","191845","172.37"
"313860","LIMA DUARTE","MG","04/2021","1138","93580","82.23"
"313860","LIMA DUARTE","MG","05/2021","1138","95991","84.35"
"313860","LIMA DUARTE","MG","06/2021","1138","97264","85.47"
"313860","LIMA DUARTE","MG","07/2021","1138","98421","86.49"
"313860","LIMA DUARTE","MG","08/2021","1134","98948","87.26"
"313860","LIMA DUARTE","MG","09/2021","1134","100471","88.60"
"313860","LIMA DUARTE","MG","10/2021","1134","100959","89.03"
"313860","LIMA DUARTE","MG","12/2019","872","151120","173.30"
"313860","LIMA DUARTE","MG","09/2020","995","22325","22.44"
"313860","LIMA DUARTE","MG","02/2019","931","162576.00","174.63"
"313860","LIMA DUARTE","MG","06/2018","864","137863","159.56"
"313860","LIMA DUARTE","MG","07/2018","889","152237","171.25"
"313860","LIMA DUARTE","MG","08/2018","899","154412","171.76"
"313860","LIMA DUARTE","MG","01/2019","912","158742","174.06"
"313860","LIMA DUARTE","MG","09/2018","896","160222","178.82"
"313860","LIMA DUARTE","MG","10/2018","922","160446","174.02"
"313860","LIMA DUARTE","MG","11/2018","927","160717","173.37"
"313860","LIMA DUARTE","MG","12/2018","935","162383","173.67"
"313860","LIMA DUARTE","MG","01/2018","956","147351","154.13"
"313860","LIMA DUARTE","MG","02/2018","961","149482","155.55"
