"Código","Unidade Territorial","UF","Referência","Valor repassado aos idosos via Benefício de Prestação Continuada (BPC) por município pagador"
"310110","AIMORÉS","MG","05/2019","326346.4"
"310110","AIMORÉS","MG","06/2019","325348.4"
"310110","AIMORÉS","MG","07/2019","322354.4"
"310110","AIMORÉS","MG","08/2019","317364.4"
"310110","AIMORÉS","MG","09/2019","317364.4"
"310110","AIMORÉS","MG","10/2019","317364.4"
"310110","AIMORÉS","MG","11/2019","325406.47"
"310110","AIMORÉS","MG","02/2020","336490"
"310110","AIMORÉS","MG","12/2019","326346.4"
"310110","AIMORÉS","MG","03/2020","335445"
"310110","AIMORÉS","MG","04/2020","332310"
"310110","AIMORÉS","MG","05/2020","333355"
"310110","AIMORÉS","MG","06/2020","330220.00"
"310110","AIMORÉS","MG","07/2020","330220"
"310110","AIMORÉS","MG","08/2020","331265"
"310110","AIMORÉS","MG","09/2020","334400"
"310110","AIMORÉS","MG","10/2020","335445"
"310110","AIMORÉS","MG","11/2020","334452.88"
"310110","AIMORÉS","MG","12/2020","336490"
"310110","AIMORÉS","MG","01/2021","356400"
"310110","AIMORÉS","MG","02/2021","350900"
"310110","AIMORÉS","MG","03/2021","354200"
"310110","AIMORÉS","MG","04/2021","356400"
"310110","AIMORÉS","MG","05/2021","355300"
"310110","AIMORÉS","MG","06/2021","355300"
"310110","AIMORÉS","MG","07/2021","355300"
"310110","AIMORÉS","MG","08/2021","358600"
"310110","AIMORÉS","MG","09/2021","352000"
"310110","AIMORÉS","MG","10/2021","354200"
"310110","AIMORÉS","MG","11/2021","350947.04"
"310110","AIMORÉS","MG","12/2021","349800"
"310120","AIURUOCA","MG","04/2020","163020"
"310120","AIURUOCA","MG","01/2018","159897.94"
"310120","AIURUOCA","MG","02/2018","163713.94"
"310120","AIURUOCA","MG","03/2018","164667.94"
"310120","AIURUOCA","MG","04/2018","165621.94"
"310120","AIURUOCA","MG","05/2018","169437.94"
"310120","AIURUOCA","MG","06/2018","168483.94"
"310120","AIURUOCA","MG","07/2018","170391.94"
"310120","AIURUOCA","MG","08/2018","171345.94"
"310120","AIURUOCA","MG","09/2018","172299.94"
"310120","AIURUOCA","MG","10/2018","170766"
"310120","AIURUOCA","MG","11/2018","167898.73"
"310120","AIURUOCA","MG","12/2018","166950"
"310120","AIURUOCA","MG","01/2019","174650"
"310120","AIURUOCA","MG","02/2019","171656"
"310120","AIURUOCA","MG","03/2019","171656"
"310120","AIURUOCA","MG","04/2019","170658"
"310120","AIURUOCA","MG","05/2019","170658"
"310120","AIURUOCA","MG","06/2019","168662"
"310120","AIURUOCA","MG","07/2019","158682"
"310120","AIURUOCA","MG","08/2019","156686"
"310120","AIURUOCA","MG","09/2019","159680"
"310120","AIURUOCA","MG","10/2019","155688"
"310120","AIURUOCA","MG","11/2019","157705.67"
"310120","AIURUOCA","MG","01/2020","161045"
"310120","AIURUOCA","MG","02/2020","161975"
"310120","AIURUOCA","MG","03/2020","161975"
"310120","AIURUOCA","MG","05/2020","167200"
"310120","AIURUOCA","MG","06/2020","166155.00"
"310120","AIURUOCA","MG","07/2020","165110"
"310120","AIURUOCA","MG","08/2020","169290"
"310120","AIURUOCA","MG","09/2020","169290"
"310120","AIURUOCA","MG","10/2020","169290"
"310120","AIURUOCA","MG","11/2020","172446.05"
"310120","AIURUOCA","MG","12/2020","172425"
"310120","AIURUOCA","MG","01/2021","182600"
"310120","AIURUOCA","MG","02/2021","180400"
"310120","AIURUOCA","MG","03/2021","181500"
"310120","AIURUOCA","MG","04/2021","180400"
"310120","AIURUOCA","MG","05/2021","182600"
"310120","AIURUOCA","MG","06/2021","181500"
"310120","AIURUOCA","MG","07/2021","180400"
"310120","AIURUOCA","MG","08/2021","179300"
"310120","AIURUOCA","MG","09/2021","178200"
"310120","AIURUOCA","MG","10/2021","177100"
"310120","AIURUOCA","MG","11/2021","177119.42"
"310120","AIURUOCA","MG","12/2021","177100"
"310120","AIURUOCA","MG","12/2019","154690"
"310130","ALAGOA","MG","05/2018","11448"
"310130","ALAGOA","MG","12/2019","11976"
"310130","ALAGOA","MG","06/2018","11448.00"
"310130","ALAGOA","MG","07/2018","11448"
"310130","ALAGOA","MG","08/2018","11448"
"310130","ALAGOA","MG","09/2018","11448"
"310130","ALAGOA","MG","02/2018","12402"
"310130","ALAGOA","MG","10/2018","11448"
"310130","ALAGOA","MG","11/2018","11448"
"310130","ALAGOA","MG","12/2018","11448"
"310130","ALAGOA","MG","01/2019","11976"
"310130","ALAGOA","MG","02/2019","11976"
"310130","ALAGOA","MG","03/2019","11976"
"310130","ALAGOA","MG","04/2019","11976"
"310130","ALAGOA","MG","05/2019","11976"
"310130","ALAGOA","MG","06/2019","11976"
"310130","ALAGOA","MG","07/2019","11976"
"310130","ALAGOA","MG","08/2019","11976"
"310130","ALAGOA","MG","09/2019","11976"
"310130","ALAGOA","MG","10/2019","11976"
"310130","ALAGOA","MG","11/2019","11980.5"
"310130","ALAGOA","MG","01/2020","12468"
"310130","ALAGOA","MG","02/2020","12540"
"310130","ALAGOA","MG","03/2020","11495"
"310130","ALAGOA","MG","04/2020","11495"
"310130","ALAGOA","MG","03/2018","12402"
"310130","ALAGOA","MG","05/2020","13585"
"310130","ALAGOA","MG","06/2020","13585.00"
"310130","ALAGOA","MG","07/2020","14630"
"310130","ALAGOA","MG","08/2020","14630"
"310130","ALAGOA","MG","09/2020","14630"
"310130","ALAGOA","MG","10/2020","14630"
"310130","ALAGOA","MG","11/2020","14635.17"
"310130","ALAGOA","MG","12/2020","14630"
"310130","ALAGOA","MG","01/2021","15400"
"310130","ALAGOA","MG","02/2021","16500"
"310130","ALAGOA","MG","03/2021","16500"
"310130","ALAGOA","MG","04/2021","15400"
"310130","ALAGOA","MG","05/2021","15400"
"310130","ALAGOA","MG","06/2021","15400"
"310130","ALAGOA","MG","07/2021","14300"
"310130","ALAGOA","MG","08/2021","14300"
"310130","ALAGOA","MG","09/2021","14300"
"310130","ALAGOA","MG","10/2021","14300"
"310130","ALAGOA","MG","11/2021","14304.31"
"310130","ALAGOA","MG","12/2021","14300"
"310130","ALAGOA","MG","04/2018","12402"
"310130","ALAGOA","MG","01/2018","12402"
"310140","ALBERTINA","MG","10/2021","16500"
"310140","ALBERTINA","MG","01/2018","11448"
"310140","ALBERTINA","MG","12/2019","10978"
"310140","ALBERTINA","MG","11/2021","16503.78"
"310140","ALBERTINA","MG","02/2018","11448"
"310140","ALBERTINA","MG","03/2018","11448"
"310140","ALBERTINA","MG","04/2018","11448"
"310140","ALBERTINA","MG","05/2018","11448"
"310140","ALBERTINA","MG","06/2018","11448.00"
"310140","ALBERTINA","MG","07/2018","11448"
"310140","ALBERTINA","MG","08/2018","11448"
"310140","ALBERTINA","MG","09/2018","10494"
"310140","ALBERTINA","MG","10/2018","10494"
"310140","ALBERTINA","MG","11/2018","10494"
"310140","ALBERTINA","MG","12/2018","10494"
"310140","ALBERTINA","MG","01/2019","10978"
"310140","ALBERTINA","MG","02/2019","10978"
"310140","ALBERTINA","MG","03/2019","10978"
"310140","ALBERTINA","MG","04/2019","10978"
"310140","ALBERTINA","MG","05/2019","10978"
"310140","ALBERTINA","MG","06/2019","10978"
"310140","ALBERTINA","MG","07/2019","11976"
"310140","ALBERTINA","MG","08/2019","11976"
"310140","ALBERTINA","MG","09/2019","10978"
"310140","ALBERTINA","MG","10/2019","10978"
"310140","ALBERTINA","MG","11/2019","10979.55"
"310140","ALBERTINA","MG","12/2021","16500"
"310140","ALBERTINA","MG","01/2020","12468"
"310140","ALBERTINA","MG","02/2020","12540"
"310140","ALBERTINA","MG","03/2020","13585"
"310140","ALBERTINA","MG","04/2020","13585"
"310140","ALBERTINA","MG","05/2020","13585"
"310140","ALBERTINA","MG","06/2020","13585.00"
"310140","ALBERTINA","MG","07/2020","13585"
"310140","ALBERTINA","MG","08/2020","13585"
"310140","ALBERTINA","MG","09/2020","13585"
"310140","ALBERTINA","MG","10/2020","13585"
"310140","ALBERTINA","MG","11/2020","13588.11"
"310140","ALBERTINA","MG","12/2020","13585"
"310140","ALBERTINA","MG","01/2021","14300"
"310140","ALBERTINA","MG","02/2021","15400"
"310140","ALBERTINA","MG","03/2021","15400"
"310140","ALBERTINA","MG","04/2021","15400"
"310140","ALBERTINA","MG","05/2021","15400"
"310140","ALBERTINA","MG","06/2021","15400"
"310140","ALBERTINA","MG","07/2021","16500"
"310140","ALBERTINA","MG","08/2021","16500"
"310140","ALBERTINA","MG","09/2021","15400"
"310150","ALÉM PARAÍBA","MG","02/2020","407551"
"310150","ALÉM PARAÍBA","MG","03/2020","404416"
"310150","ALÉM PARAÍBA","MG","02/2018","382935.8"
"310150","ALÉM PARAÍBA","MG","03/2018","385511.8"
"310150","ALÉM PARAÍBA","MG","04/2018","388373.8"
"310150","ALÉM PARAÍBA","MG","05/2018","391235.8"
"310150","ALÉM PARAÍBA","MG","06/2018","393143.80"
"310150","ALÉM PARAÍBA","MG","07/2018","388373.8"
"310150","ALÉM PARAÍBA","MG","08/2018","390281.8"
"310150","ALÉM PARAÍBA","MG","09/2018","392189.8"
"310150","ALÉM PARAÍBA","MG","10/2018","391235.8"
"310150","ALÉM PARAÍBA","MG","11/2018","393129.61"
"310150","ALÉM PARAÍBA","MG","12/2018","392189.8"
"310150","ALÉM PARAÍBA","MG","01/2019","397204.8"
"310150","ALÉM PARAÍBA","MG","02/2019","398202.8"
"310150","ALÉM PARAÍBA","MG","03/2019","393212.8"
"310150","ALÉM PARAÍBA","MG","04/2019","392214.8"
"310150","ALÉM PARAÍBA","MG","05/2019","391216.8"
"310150","ALÉM PARAÍBA","MG","04/2020","403371"
"310150","ALÉM PARAÍBA","MG","06/2019","389220.8"
"310150","ALÉM PARAÍBA","MG","07/2019","386226.8"
"310150","ALÉM PARAÍBA","MG","08/2019","385228.8"
"310150","ALÉM PARAÍBA","MG","09/2019","383232.8"
"310150","ALÉM PARAÍBA","MG","11/2019","386311.12"
"310150","ALÉM PARAÍBA","MG","10/2019","381236.8"
"310150","ALÉM PARAÍBA","MG","01/2020","405211.4"
"310150","ALÉM PARAÍBA","MG","05/2020","402326"
"310150","ALÉM PARAÍBA","MG","06/2020","404416.00"
"310150","ALÉM PARAÍBA","MG","07/2020","401281"
"310150","ALÉM PARAÍBA","MG","08/2020","398146"
"310150","ALÉM PARAÍBA","MG","09/2020","400236"
"310150","ALÉM PARAÍBA","MG","10/2020","400236"
"310150","ALÉM PARAÍBA","MG","11/2020","404498.43"
"310150","ALÉM PARAÍBA","MG","12/2020","406506"
"310150","ALÉM PARAÍBA","MG","01/2021","425700"
"310150","ALÉM PARAÍBA","MG","02/2021","423500"
"310150","ALÉM PARAÍBA","MG","03/2021","420200"
"310150","ALÉM PARAÍBA","MG","04/2021","420200"
"310150","ALÉM PARAÍBA","MG","05/2021","422400"
"310150","ALÉM PARAÍBA","MG","06/2021","422400"
"310150","ALÉM PARAÍBA","MG","07/2021","419100"
"310150","ALÉM PARAÍBA","MG","08/2021","427900"
"310150","ALÉM PARAÍBA","MG","09/2021","427900"
"310150","ALÉM PARAÍBA","MG","10/2021","430100"
"310150","ALÉM PARAÍBA","MG","11/2021","432375.28"
"310150","ALÉM PARAÍBA","MG","12/2021","426800"
"310150","ALÉM PARAÍBA","MG","12/2019","387224.8"
"310150","ALÉM PARAÍBA","MG","01/2018","383889.8"
"310160","ALFENAS","MG","11/2021","1160569.22"
"310160","ALFENAS","MG","11/2019","1014067.93"
"310160","ALFENAS","MG","10/2019","1000994.8"
"310160","ALFENAS","MG","09/2019","1001992.8"
"310160","ALFENAS","MG","08/2019","999996.8"
"310160","ALFENAS","MG","07/2019","1008978.8"
"310160","ALFENAS","MG","06/2019","1018958.8"
"310160","ALFENAS","MG","05/2019","1025944.8"
"310160","ALFENAS","MG","04/2019","1030934.8"
"310160","ALFENAS","MG","03/2019","1027940.8"
"310160","ALFENAS","MG","02/2019","1024946.8"
"310160","ALFENAS","MG","01/2019","1026942.8"
"310160","ALFENAS","MG","12/2018","983097.4"
"310160","ALFENAS","MG","11/2018","984005.65"
"310160","ALFENAS","MG","10/2018","980235.4"
"310160","ALFENAS","MG","09/2018","984051.4"
"310160","ALFENAS","MG","08/2018","980035.3"
"310160","ALFENAS","MG","07/2018","981857.2"
"310160","ALFENAS","MG","06/2018","983765.20"
"310160","ALFENAS","MG","05/2018","987581.2"
"310160","ALFENAS","MG","04/2018","991397.4"
"310160","ALFENAS","MG","01/2018","991683.4"
"310160","ALFENAS","MG","02/2020","1079486"
"310160","ALFENAS","MG","02/2018","988821.4"
"310160","ALFENAS","MG","03/2018","989775.4"
"310160","ALFENAS","MG","12/2019","1019956.8"
"310160","ALFENAS","MG","03/2020","1090980.5"
"310160","ALFENAS","MG","04/2020","1095160.5"
"310160","ALFENAS","MG","05/2020","1107700.5"
"310160","ALFENAS","MG","06/2020","1109790.50"
"310160","ALFENAS","MG","07/2020","1109790.5"
"310160","ALFENAS","MG","08/2020","1104565.5"
"310160","ALFENAS","MG","09/2020","1106655.5"
"310160","ALFENAS","MG","10/2020","1103520.5"
"310160","ALFENAS","MG","11/2020","1102560.86"
"310160","ALFENAS","MG","12/2020","1098295.5"
"310160","ALFENAS","MG","01/2021","1152800"
"310160","ALFENAS","MG","02/2021","1150600"
"310160","ALFENAS","MG","03/2021","1152800"
"310160","ALFENAS","MG","04/2021","1155000"
"310160","ALFENAS","MG","05/2021","1159400"
"310160","ALFENAS","MG","06/2021","1155000"
"310160","ALFENAS","MG","07/2021","1152800"
"310160","ALFENAS","MG","08/2021","1161600"
"310160","ALFENAS","MG","09/2021","1166000"
"310160","ALFENAS","MG","10/2021","1163800"
"310160","ALFENAS","MG","01/2020","1059781.4"
"310160","ALFENAS","MG","12/2021","1162700"
"310163","ALFREDO VASCONCELOS","MG","10/2019","37924"
"310163","ALFREDO VASCONCELOS","MG","12/2021","48400"
"310163","ALFREDO VASCONCELOS","MG","11/2021","47301.09"
"310163","ALFREDO VASCONCELOS","MG","10/2021","47300"
"310163","ALFREDO VASCONCELOS","MG","09/2021","47300"
"310163","ALFREDO VASCONCELOS","MG","08/2021","46200"
"310163","ALFREDO VASCONCELOS","MG","07/2021","45100"
"310163","ALFREDO VASCONCELOS","MG","06/2021","45100"
"310163","ALFREDO VASCONCELOS","MG","05/2021","45100"
"310163","ALFREDO VASCONCELOS","MG","04/2021","41800"
"310163","ALFREDO VASCONCELOS","MG","03/2021","41800"
"310163","ALFREDO VASCONCELOS","MG","02/2021","41800"
"310163","ALFREDO VASCONCELOS","MG","01/2021","41800"
"310163","ALFREDO VASCONCELOS","MG","12/2020","40755"
"310163","ALFREDO VASCONCELOS","MG","11/2020","39712.6"
"310163","ALFREDO VASCONCELOS","MG","10/2020","39710"
"310163","ALFREDO VASCONCELOS","MG","09/2020","38665"
"310163","ALFREDO VASCONCELOS","MG","08/2020","38665"
"310163","ALFREDO VASCONCELOS","MG","07/2020","38665"
"310163","ALFREDO VASCONCELOS","MG","06/2020","38665.00"
"310163","ALFREDO VASCONCELOS","MG","05/2020","38665"
"310163","ALFREDO VASCONCELOS","MG","04/2020","38665"
"310163","ALFREDO VASCONCELOS","MG","03/2020","38665"
"310163","ALFREDO VASCONCELOS","MG","02/2020","37620"
"310163","ALFREDO VASCONCELOS","MG","01/2020","38443"
"310163","ALFREDO VASCONCELOS","MG","11/2019","35929.92"
"310163","ALFREDO VASCONCELOS","MG","09/2019","39920"
"310163","ALFREDO VASCONCELOS","MG","08/2019","39920"
"310163","ALFREDO VASCONCELOS","MG","07/2019","39920"
"310163","ALFREDO VASCONCELOS","MG","06/2019","41916"
"310163","ALFREDO VASCONCELOS","MG","05/2019","41916"
"310163","ALFREDO VASCONCELOS","MG","04/2019","41916"
"310163","ALFREDO VASCONCELOS","MG","03/2019","40918"
"310163","ALFREDO VASCONCELOS","MG","02/2019","39920"
"310163","ALFREDO VASCONCELOS","MG","01/2019","40918"
"310163","ALFREDO VASCONCELOS","MG","12/2018","38160"
"310163","ALFREDO VASCONCELOS","MG","11/2018","38160"
"310163","ALFREDO VASCONCELOS","MG","10/2018","38160"
"310163","ALFREDO VASCONCELOS","MG","09/2018","38160"
"310163","ALFREDO VASCONCELOS","MG","08/2018","38160"
"310163","ALFREDO VASCONCELOS","MG","07/2018","38160"
"310163","ALFREDO VASCONCELOS","MG","06/2018","38160.00"
"310163","ALFREDO VASCONCELOS","MG","05/2018","38160"
"310163","ALFREDO VASCONCELOS","MG","04/2018","40068"
"310163","ALFREDO VASCONCELOS","MG","03/2018","39114"
"310163","ALFREDO VASCONCELOS","MG","02/2018","39114"
"310163","ALFREDO VASCONCELOS","MG","01/2018","39114"
"310163","ALFREDO VASCONCELOS","MG","12/2019","35928"
"310170","ALMENARA","MG","01/2018","1429378.6"
"310170","ALMENARA","MG","11/2018","1414455.24"
"310170","ALMENARA","MG","12/2018","1411635.4"
"310170","ALMENARA","MG","01/2019","1469058.2"
"310170","ALMENARA","MG","02/2019","1461074.6"
"310170","ALMENARA","MG","03/2019","1462072.6"
"310170","ALMENARA","MG","04/2019","1461074.6"
"310170","ALMENARA","MG","05/2019","1452092.6"
"310170","ALMENARA","MG","06/2019","1439118.6"
"310170","ALMENARA","MG","08/2018","1435103.4"
"310170","ALMENARA","MG","05/2018","1437964.6"
"310170","ALMENARA","MG","07/2019","1436124.2"
"310170","ALMENARA","MG","08/2019","1427182.12"
"310170","ALMENARA","MG","09/2019","1410176.2"
"310170","ALMENARA","MG","10/2019","1415165.6"
"310170","ALMENARA","MG","11/2019","1413356.65"
"310170","ALMENARA","MG","01/2020","1460836.8"
"310170","ALMENARA","MG","06/2018","1439598.40"
"310170","ALMENARA","MG","02/2020","1481812"
"310170","ALMENARA","MG","12/2019","1402191.6"
"310170","ALMENARA","MG","03/2020","1485992.5"
"310170","ALMENARA","MG","04/2020","1488082"
"310170","ALMENARA","MG","05/2020","1489127"
"310170","ALMENARA","MG","02/2018","1433194.6"
"310170","ALMENARA","MG","10/2018","1423083.4"
"310170","ALMENARA","MG","06/2020","1493307.00"
"310170","ALMENARA","MG","07/2020","1492262"
"310170","ALMENARA","MG","08/2020","1494352"
"310170","ALMENARA","MG","09/2020","1501667"
"310170","ALMENARA","MG","10/2020","1492262"
"310170","ALMENARA","MG","11/2020","1492444.28"
"310170","ALMENARA","MG","12/2020","1501667"
"310170","ALMENARA","MG","01/2021","1575200"
"310170","ALMENARA","MG","02/2021","1559800"
"310170","ALMENARA","MG","03/2021","1559800"
"310170","ALMENARA","MG","04/2021","1546600"
"310170","ALMENARA","MG","05/2021","1549900"
"310170","ALMENARA","MG","06/2021","1547700"
"310170","ALMENARA","MG","07/2021","1537800"
"310170","ALMENARA","MG","08/2021","1547700"
"310170","ALMENARA","MG","09/2021","1543300"
"310170","ALMENARA","MG","10/2021","1524600"
"310170","ALMENARA","MG","11/2021","1517063.19"
"310170","ALMENARA","MG","04/2018","1440826.6"
"310170","ALMENARA","MG","09/2018","1427471.4"
"310170","ALMENARA","MG","03/2018","1437964.6"
"310170","ALMENARA","MG","07/2018","1438919.4"
"310170","ALMENARA","MG","12/2021","1515800"
"310180","ALPERCATA","MG","10/2021","111100"
"310180","ALPERCATA","MG","12/2021","107800"
"310180","ALPERCATA","MG","01/2018","76892.4"
"310180","ALPERCATA","MG","02/2018","76892.4"
"310180","ALPERCATA","MG","03/2018","75938.4"
"310180","ALPERCATA","MG","04/2018","76892.4"
"310180","ALPERCATA","MG","05/2018","77846.4"
"310180","ALPERCATA","MG","06/2018","78800.40"
"310180","ALPERCATA","MG","07/2018","78800.4"
"310180","ALPERCATA","MG","08/2018","79754.4"
"310180","ALPERCATA","MG","09/2018","77846.4"
"310180","ALPERCATA","MG","10/2018","78800.4"
"310180","ALPERCATA","MG","11/2018","79754.25"
"310180","ALPERCATA","MG","12/2018","80708.4"
"310180","ALPERCATA","MG","01/2019","82834"
"310180","ALPERCATA","MG","02/2019","80838"
"310180","ALPERCATA","MG","03/2019","80838"
"310180","ALPERCATA","MG","04/2019","80838"
"310180","ALPERCATA","MG","05/2019","80838"
"310180","ALPERCATA","MG","06/2019","82834"
"310180","ALPERCATA","MG","07/2019","79840"
"310180","ALPERCATA","MG","08/2019","74850"
"310180","ALPERCATA","MG","09/2019","76846"
"310180","ALPERCATA","MG","10/2019","75848"
"310180","ALPERCATA","MG","11/2019","80856.57"
"310180","ALPERCATA","MG","01/2020","88315"
"310180","ALPERCATA","MG","02/2020","91960"
"310180","ALPERCATA","MG","03/2020","93005"
"310180","ALPERCATA","MG","04/2020","97185"
"310180","ALPERCATA","MG","05/2020","98230"
"310180","ALPERCATA","MG","06/2020","98230.00"
"310180","ALPERCATA","MG","07/2020","98230"
"310180","ALPERCATA","MG","08/2020","99275"
"310180","ALPERCATA","MG","12/2019","82834"
"310180","ALPERCATA","MG","09/2020","99275"
"310180","ALPERCATA","MG","10/2020","100320"
"310180","ALPERCATA","MG","11/2020","100328.82"
"310180","ALPERCATA","MG","12/2020","100320"
"310180","ALPERCATA","MG","01/2021","105600"
"310180","ALPERCATA","MG","02/2021","105600"
"310180","ALPERCATA","MG","03/2021","107800"
"310180","ALPERCATA","MG","04/2021","110000"
"310180","ALPERCATA","MG","05/2021","111100"
"310180","ALPERCATA","MG","11/2021","111108.4"
"310180","ALPERCATA","MG","06/2021","110000"
"310180","ALPERCATA","MG","07/2021","108900"
"310180","ALPERCATA","MG","08/2021","108900"
"310180","ALPERCATA","MG","09/2021","108900"
"310190","ALPINÓPOLIS","MG","09/2020","159885"
"310190","ALPINÓPOLIS","MG","01/2018","153021.6"
"310190","ALPINÓPOLIS","MG","02/2018","153975.6"
"310190","ALPINÓPOLIS","MG","03/2018","152067.6"
"310190","ALPINÓPOLIS","MG","04/2018","148251.6"
"310190","ALPINÓPOLIS","MG","05/2018","151113.6"
"310190","ALPINÓPOLIS","MG","06/2018","152067.60"
"310190","ALPINÓPOLIS","MG","07/2018","150159.6"
"310190","ALPINÓPOLIS","MG","08/2018","149205.6"
"310190","ALPINÓPOLIS","MG","09/2018","148251.6"
"310190","ALPINÓPOLIS","MG","10/2018","148251.6"
"310190","ALPINÓPOLIS","MG","11/2018","149201.04"
"310190","ALPINÓPOLIS","MG","12/2018","149205.6"
"310190","ALPINÓPOLIS","MG","01/2019","155688"
"310190","ALPINÓPOLIS","MG","02/2019","153692"
"310190","ALPINÓPOLIS","MG","03/2019","150698"
"310190","ALPINÓPOLIS","MG","04/2019","144710"
"310190","ALPINÓPOLIS","MG","05/2019","143712"
"310190","ALPINÓPOLIS","MG","06/2019","142714"
"310190","ALPINÓPOLIS","MG","07/2019","142714"
"310190","ALPINÓPOLIS","MG","08/2019","144710"
"310190","ALPINÓPOLIS","MG","09/2019","146706"
"310190","ALPINÓPOLIS","MG","10/2019","143712"
"310190","ALPINÓPOLIS","MG","11/2019","141747.96"
"310190","ALPINÓPOLIS","MG","01/2020","145460"
"310190","ALPINÓPOLIS","MG","02/2020","150480"
"310190","ALPINÓPOLIS","MG","03/2020","151525"
"310190","ALPINÓPOLIS","MG","04/2020","152570"
"310190","ALPINÓPOLIS","MG","05/2020","154660"
"310190","ALPINÓPOLIS","MG","06/2020","155705.00"
"310190","ALPINÓPOLIS","MG","07/2020","155705"
"310190","ALPINÓPOLIS","MG","08/2020","158840"
"310190","ALPINÓPOLIS","MG","10/2020","161975"
"310190","ALPINÓPOLIS","MG","11/2020","162006.34"
"310190","ALPINÓPOLIS","MG","12/2020","165110"
"310190","ALPINÓPOLIS","MG","01/2021","172700"
"310190","ALPINÓPOLIS","MG","02/2021","170500"
"310190","ALPINÓPOLIS","MG","03/2021","171600"
"310190","ALPINÓPOLIS","MG","04/2021","169400"
"310190","ALPINÓPOLIS","MG","05/2021","168300"
"310190","ALPINÓPOLIS","MG","06/2021","168300"
"310190","ALPINÓPOLIS","MG","07/2021","168300"
"310190","ALPINÓPOLIS","MG","08/2021","170500"
"310190","ALPINÓPOLIS","MG","09/2021","168300"
"310190","ALPINÓPOLIS","MG","10/2021","168300"
"310190","ALPINÓPOLIS","MG","11/2021","168322.64"
